fold,sample_idx,filename,label,class,path
2,0,sample_000000.png,0,Upregulated,NCTD_KIRC_IMGS/fold_2/Upregulated/sample_000000.png
2,1,sample_000001.png,2,NoDifference,NCTD_KIRC_IMGS/fold_2/NoDifference/sample_000001.png
2,2,sample_000002.png,2,NoDifference,NCTD_KIRC_IMGS/fold_2/NoDifference/sample_000002.png
2,3,sample_000003.png,2,NoDifference,NCTD_KIRC_IMGS/fold_2/NoDifference/sample_000003.png
2,5,sample_000005.png,1,Downregulated,NCTD_KIRC_IMGS/fold_2/Downregulated/sample_000005.png
2,6,sample_000006.png,2,NoDifference,NCTD_KIRC_IMGS/fold_2/NoDifference/sample_000006.png
2,7,sample_000007.png,2,NoDifference,NCTD_KIRC_IMGS/fold_2/NoDifference/sample_000007.png
2,8,sample_000008.png,2,NoDifference,NCTD_KIRC_IMGS/fold_2/NoDifference/sample_000008.png
2,9,sample_000009.png,2,NoDifference,NCTD_KIRC_IMGS/fold_2/NoDifference/sample_000009.png
2,11,sample_000011.png,2,NoDifference,NCTD_KIRC_IMGS/fold_2/NoDifference/sample_000011.png
2,13,sample_000013.png,2,NoDifference,NCTD_KIRC_IMGS/fold_2/NoDifference/sample_000013.png
2,14,sample_000014.png,1,Downregulated,NCTD_KIRC_IMGS/fold_2/Downregulated/sample_000014.png
2,15,sample_000015.png,2,NoDifference,NCTD_KIRC_IMGS/fold_2/NoDifference/sample_000015.png
2,16,sample_000016.png,2,NoDifference,NCTD_KIRC_IMGS/fold_2/NoDifference/sample_000016.png
2,17,sample_000017.png,0,Upregulated,NCTD_KIRC_IMGS/fold_2/Upregulated/sample_000017.png
2,18,sample_000018.png,2,NoDifference,NCTD_KIRC_IMGS/fold_2/NoDifference/sample_000018.png
2,19,sample_000019.png,2,NoDifference,NCTD_KIRC_IMGS/fold_2/NoDifference/sample_000019.png
2,20,sample_000020.png,2,NoDifference,NCTD_KIRC_IMGS/fold_2/NoDifference/sample_000020.png
2,21,sample_000021.png,2,NoDifference,NCTD_KIRC_IMGS/fold_2/NoDifference/sample_000021.png
2,22,sample_000022.png,1,Downregulated,NCTD_KIRC_IMGS/fold_2/Downregulated/sample_000022.png
2,23,sample_000023.png,2,NoDifference,NCTD_KIRC_IMGS/fold_2/NoDifference/sample_000023.png
2,25,sample_000025.png,0,Upregulated,NCTD_KIRC_IMGS/fold_2/Upregulated/sample_000025.png
2,26,sample_000026.png,1,Downregulated,NCTD_KIRC_IMGS/fold_2/Downregulated/sample_000026.png
2,27,sample_000027.png,2,NoDifference,NCTD_KIRC_IMGS/fold_2/NoDifference/sample_000027.png
2,28,sample_000028.png,2,NoDifference,NCTD_KIRC_IMGS/fold_2/NoDifference/sample_000028.png
2,29,sample_000029.png,1,Downregulated,NCTD_KIRC_IMGS/fold_2/Downregulated/sample_000029.png
