fold,sample_idx,filename,label,class,path
5,0,sample_000000.png,1,Downregulated,DeepInsight_LUAD_IMGS/fold_5/Downregulated/sample_000000.png
5,1,sample_000001.png,2,NoDifference,DeepInsight_LUAD_IMGS/fold_5/NoDifference/sample_000001.png
5,2,sample_000002.png,2,NoDifference,DeepInsight_LUAD_IMGS/fold_5/NoDifference/sample_000002.png
5,3,sample_000003.png,1,Downregulated,DeepInsight_LUAD_IMGS/fold_5/Downregulated/sample_000003.png
5,4,sample_000004.png,0,Upregulated,DeepInsight_LUAD_IMGS/fold_5/Upregulated/sample_000004.png
5,7,sample_000007.png,1,Downregulated,DeepInsight_LUAD_IMGS/fold_5/Downregulated/sample_000007.png
5,8,sample_000008.png,2,NoDifference,DeepInsight_LUAD_IMGS/fold_5/NoDifference/sample_000008.png
5,9,sample_000009.png,2,NoDifference,DeepInsight_LUAD_IMGS/fold_5/NoDifference/sample_000009.png
5,10,sample_000010.png,2,NoDifference,DeepInsight_LUAD_IMGS/fold_5/NoDifference/sample_000010.png
5,11,sample_000011.png,2,NoDifference,DeepInsight_LUAD_IMGS/fold_5/NoDifference/sample_000011.png
5,12,sample_000012.png,2,NoDifference,DeepInsight_LUAD_IMGS/fold_5/NoDifference/sample_000012.png
5,13,sample_000013.png,2,NoDifference,DeepInsight_LUAD_IMGS/fold_5/NoDifference/sample_000013.png
5,15,sample_000015.png,2,NoDifference,DeepInsight_LUAD_IMGS/fold_5/NoDifference/sample_000015.png
5,16,sample_000016.png,2,NoDifference,DeepInsight_LUAD_IMGS/fold_5/NoDifference/sample_000016.png
5,17,sample_000017.png,2,NoDifference,DeepInsight_LUAD_IMGS/fold_5/NoDifference/sample_000017.png
5,18,sample_000018.png,2,NoDifference,DeepInsight_LUAD_IMGS/fold_5/NoDifference/sample_000018.png
5,19,sample_000019.png,1,Downregulated,DeepInsight_LUAD_IMGS/fold_5/Downregulated/sample_000019.png
5,20,sample_000020.png,2,NoDifference,DeepInsight_LUAD_IMGS/fold_5/NoDifference/sample_000020.png
5,23,sample_000023.png,1,Downregulated,DeepInsight_LUAD_IMGS/fold_5/Downregulated/sample_000023.png
5,24,sample_000024.png,1,Downregulated,DeepInsight_LUAD_IMGS/fold_5/Downregulated/sample_000024.png
5,25,sample_000025.png,1,Downregulated,DeepInsight_LUAD_IMGS/fold_5/Downregulated/sample_000025.png
5,26,sample_000026.png,1,Downregulated,DeepInsight_LUAD_IMGS/fold_5/Downregulated/sample_000026.png
5,28,sample_000028.png,2,NoDifference,DeepInsight_LUAD_IMGS/fold_5/NoDifference/sample_000028.png
5,29,sample_000029.png,2,NoDifference,DeepInsight_LUAD_IMGS/fold_5/NoDifference/sample_000029.png
5,30,sample_000030.png,2,NoDifference,DeepInsight_LUAD_IMGS/fold_5/NoDifference/sample_000030.png
