fold,sample_idx,filename,label,class,path
4,0,sample_000000.png,0,Upregulated,DeepInsight_KIRC_IMGS/fold_4/Upregulated/sample_000000.png
4,2,sample_000002.png,2,NoDifference,DeepInsight_KIRC_IMGS/fold_4/NoDifference/sample_000002.png
4,3,sample_000003.png,2,NoDifference,DeepInsight_KIRC_IMGS/fold_4/NoDifference/sample_000003.png
4,4,sample_000004.png,2,NoDifference,DeepInsight_KIRC_IMGS/fold_4/NoDifference/sample_000004.png
4,5,sample_000005.png,1,Downregulated,DeepInsight_KIRC_IMGS/fold_4/Downregulated/sample_000005.png
4,6,sample_000006.png,2,NoDifference,DeepInsight_KIRC_IMGS/fold_4/NoDifference/sample_000006.png
4,7,sample_000007.png,2,NoDifference,DeepInsight_KIRC_IMGS/fold_4/NoDifference/sample_000007.png
4,8,sample_000008.png,2,NoDifference,DeepInsight_KIRC_IMGS/fold_4/NoDifference/sample_000008.png
4,9,sample_000009.png,2,NoDifference,DeepInsight_KIRC_IMGS/fold_4/NoDifference/sample_000009.png
4,10,sample_000010.png,2,NoDifference,DeepInsight_KIRC_IMGS/fold_4/NoDifference/sample_000010.png
4,11,sample_000011.png,2,NoDifference,DeepInsight_KIRC_IMGS/fold_4/NoDifference/sample_000011.png
4,12,sample_000012.png,2,NoDifference,DeepInsight_KIRC_IMGS/fold_4/NoDifference/sample_000012.png
4,13,sample_000013.png,2,NoDifference,DeepInsight_KIRC_IMGS/fold_4/NoDifference/sample_000013.png
4,14,sample_000014.png,1,Downregulated,DeepInsight_KIRC_IMGS/fold_4/Downregulated/sample_000014.png
4,15,sample_000015.png,2,NoDifference,DeepInsight_KIRC_IMGS/fold_4/NoDifference/sample_000015.png
4,16,sample_000016.png,2,NoDifference,DeepInsight_KIRC_IMGS/fold_4/NoDifference/sample_000016.png
4,19,sample_000019.png,2,NoDifference,DeepInsight_KIRC_IMGS/fold_4/NoDifference/sample_000019.png
4,21,sample_000021.png,2,NoDifference,DeepInsight_KIRC_IMGS/fold_4/NoDifference/sample_000021.png
4,22,sample_000022.png,1,Downregulated,DeepInsight_KIRC_IMGS/fold_4/Downregulated/sample_000022.png
4,23,sample_000023.png,2,NoDifference,DeepInsight_KIRC_IMGS/fold_4/NoDifference/sample_000023.png
4,24,sample_000024.png,2,NoDifference,DeepInsight_KIRC_IMGS/fold_4/NoDifference/sample_000024.png
4,25,sample_000025.png,0,Upregulated,DeepInsight_KIRC_IMGS/fold_4/Upregulated/sample_000025.png
4,26,sample_000026.png,1,Downregulated,DeepInsight_KIRC_IMGS/fold_4/Downregulated/sample_000026.png
4,28,sample_000028.png,2,NoDifference,DeepInsight_KIRC_IMGS/fold_4/NoDifference/sample_000028.png
4,29,sample_000029.png,1,Downregulated,DeepInsight_KIRC_IMGS/fold_4/Downregulated/sample_000029.png
4,30,sample_000030.png,2,NoDifference,DeepInsight_KIRC_IMGS/fold_4/NoDifference/sample_000030.png
4,31,sample_000031.png,0,Upregulated,DeepInsight_KIRC_IMGS/fold_4/Upregulated/sample_000031.png
4,34,sample_000034.png,2,NoDifference,DeepInsight_KIRC_IMGS/fold_4/NoDifference/sample_000034.png
4,35,sample_000035.png,2,NoDifference,DeepInsight_KIRC_IMGS/fold_4/NoDifference/sample_000035.png
4,36,sample_000036.png,2,NoDifference,DeepInsight_KIRC_IMGS/fold_4/NoDifference/sample_000036.png
4,37,sample_000037.png,2,NoDifference,DeepInsight_KIRC_IMGS/fold_4/NoDifference/sample_000037.png
4,38,sample_000038.png,1,Downregulated,DeepInsight_KIRC_IMGS/fold_4/Downregulated/sample_000038.png
4,39,sample_000039.png,2,NoDifference,DeepInsight_KIRC_IMGS/fold_4/NoDifference/sample_000039.png
4,41,sample_000041.png,2,NoDifference,DeepInsight_KIRC_IMGS/fold_4/NoDifference/sample_000041.png
4,42,sample_000042.png,2,NoDifference,DeepInsight_KIRC_IMGS/fold_4/NoDifference/sample_000042.png
4,43,sample_000043.png,2,NoDifference,DeepInsight_KIRC_IMGS/fold_4/NoDifference/sample_000043.png
4,44,sample_000044.png,2,NoDifference,DeepInsight_KIRC_IMGS/fold_4/NoDifference/sample_000044.png
4,45,sample_000045.png,2,NoDifference,DeepInsight_KIRC_IMGS/fold_4/NoDifference/sample_000045.png
4,48,sample_000048.png,1,Downregulated,DeepInsight_KIRC_IMGS/fold_4/Downregulated/sample_000048.png
4,49,sample_000049.png,2,NoDifference,DeepInsight_KIRC_IMGS/fold_4/NoDifference/sample_000049.png
4,50,sample_000050.png,2,NoDifference,DeepInsight_KIRC_IMGS/fold_4/NoDifference/sample_000050.png
4,51,sample_000051.png,2,NoDifference,DeepInsight_KIRC_IMGS/fold_4/NoDifference/sample_000051.png
4,52,sample_000052.png,1,Downregulated,DeepInsight_KIRC_IMGS/fold_4/Downregulated/sample_000052.png
4,53,sample_000053.png,2,NoDifference,DeepInsight_KIRC_IMGS/fold_4/NoDifference/sample_000053.png
4,54,sample_000054.png,2,NoDifference,DeepInsight_KIRC_IMGS/fold_4/NoDifference/sample_000054.png
4,56,sample_000056.png,1,Downregulated,DeepInsight_KIRC_IMGS/fold_4/Downregulated/sample_000056.png
4,59,sample_000059.png,2,NoDifference,DeepInsight_KIRC_IMGS/fold_4/NoDifference/sample_000059.png
4,60,sample_000060.png,1,Downregulated,DeepInsight_KIRC_IMGS/fold_4/Downregulated/sample_000060.png
4,61,sample_000061.png,2,NoDifference,DeepInsight_KIRC_IMGS/fold_4/NoDifference/sample_000061.png
4,62,sample_000062.png,2,NoDifference,DeepInsight_KIRC_IMGS/fold_4/NoDifference/sample_000062.png
4,63,sample_000063.png,2,NoDifference,DeepInsight_KIRC_IMGS/fold_4/NoDifference/sample_000063.png
4,64,sample_000064.png,0,Upregulated,DeepInsight_KIRC_IMGS/fold_4/Upregulated/sample_000064.png
4,65,sample_000065.png,1,Downregulated,DeepInsight_KIRC_IMGS/fold_4/Downregulated/sample_000065.png
4,66,sample_000066.png,2,NoDifference,DeepInsight_KIRC_IMGS/fold_4/NoDifference/sample_000066.png
4,68,sample_000068.png,0,Upregulated,DeepInsight_KIRC_IMGS/fold_4/Upregulated/sample_000068.png
4,69,sample_000069.png,2,NoDifference,DeepInsight_KIRC_IMGS/fold_4/NoDifference/sample_000069.png
4,70,sample_000070.png,2,NoDifference,DeepInsight_KIRC_IMGS/fold_4/NoDifference/sample_000070.png
4,71,sample_000071.png,0,Upregulated,DeepInsight_KIRC_IMGS/fold_4/Upregulated/sample_000071.png
4,72,sample_000072.png,1,Downregulated,DeepInsight_KIRC_IMGS/fold_4/Downregulated/sample_000072.png
4,75,sample_000075.png,2,NoDifference,DeepInsight_KIRC_IMGS/fold_4/NoDifference/sample_000075.png
4,79,sample_000079.png,2,NoDifference,DeepInsight_KIRC_IMGS/fold_4/NoDifference/sample_000079.png
4,80,sample_000080.png,0,Upregulated,DeepInsight_KIRC_IMGS/fold_4/Upregulated/sample_000080.png
4,81,sample_000081.png,2,NoDifference,DeepInsight_KIRC_IMGS/fold_4/NoDifference/sample_000081.png
4,82,sample_000082.png,2,NoDifference,DeepInsight_KIRC_IMGS/fold_4/NoDifference/sample_000082.png
4,84,sample_000084.png,2,NoDifference,DeepInsight_KIRC_IMGS/fold_4/NoDifference/sample_000084.png
4,85,sample_000085.png,2,NoDifference,DeepInsight_KIRC_IMGS/fold_4/NoDifference/sample_000085.png
4,86,sample_000086.png,0,Upregulated,DeepInsight_KIRC_IMGS/fold_4/Upregulated/sample_000086.png
