fold,sample_idx,filename,label,class,path
3,1,sample_000001.png,2,NoDifference,DeepInsight_LUAD_IMGS/fold_3/NoDifference/sample_000001.png
3,3,sample_000003.png,1,Downregulated,DeepInsight_LUAD_IMGS/fold_3/Downregulated/sample_000003.png
3,4,sample_000004.png,0,Upregulated,DeepInsight_LUAD_IMGS/fold_3/Upregulated/sample_000004.png
3,5,sample_000005.png,2,NoDifference,DeepInsight_LUAD_IMGS/fold_3/NoDifference/sample_000005.png
3,6,sample_000006.png,2,NoDifference,DeepInsight_LUAD_IMGS/fold_3/NoDifference/sample_000006.png
3,7,sample_000007.png,1,Downregulated,DeepInsight_LUAD_IMGS/fold_3/Downregulated/sample_000007.png
3,8,sample_000008.png,2,NoDifference,DeepInsight_LUAD_IMGS/fold_3/NoDifference/sample_000008.png
3,9,sample_000009.png,2,NoDifference,DeepInsight_LUAD_IMGS/fold_3/NoDifference/sample_000009.png
3,10,sample_000010.png,2,NoDifference,DeepInsight_LUAD_IMGS/fold_3/NoDifference/sample_000010.png
3,11,sample_000011.png,2,NoDifference,DeepInsight_LUAD_IMGS/fold_3/NoDifference/sample_000011.png
3,12,sample_000012.png,2,NoDifference,DeepInsight_LUAD_IMGS/fold_3/NoDifference/sample_000012.png
3,13,sample_000013.png,2,NoDifference,DeepInsight_LUAD_IMGS/fold_3/NoDifference/sample_000013.png
3,14,sample_000014.png,0,Upregulated,DeepInsight_LUAD_IMGS/fold_3/Upregulated/sample_000014.png
3,15,sample_000015.png,2,NoDifference,DeepInsight_LUAD_IMGS/fold_3/NoDifference/sample_000015.png
3,16,sample_000016.png,2,NoDifference,DeepInsight_LUAD_IMGS/fold_3/NoDifference/sample_000016.png
3,17,sample_000017.png,2,NoDifference,DeepInsight_LUAD_IMGS/fold_3/NoDifference/sample_000017.png
3,18,sample_000018.png,2,NoDifference,DeepInsight_LUAD_IMGS/fold_3/NoDifference/sample_000018.png
3,19,sample_000019.png,1,Downregulated,DeepInsight_LUAD_IMGS/fold_3/Downregulated/sample_000019.png
3,20,sample_000020.png,2,NoDifference,DeepInsight_LUAD_IMGS/fold_3/NoDifference/sample_000020.png
3,21,sample_000021.png,2,NoDifference,DeepInsight_LUAD_IMGS/fold_3/NoDifference/sample_000021.png
3,22,sample_000022.png,2,NoDifference,DeepInsight_LUAD_IMGS/fold_3/NoDifference/sample_000022.png
3,24,sample_000024.png,1,Downregulated,DeepInsight_LUAD_IMGS/fold_3/Downregulated/sample_000024.png
3,25,sample_000025.png,1,Downregulated,DeepInsight_LUAD_IMGS/fold_3/Downregulated/sample_000025.png
3,26,sample_000026.png,1,Downregulated,DeepInsight_LUAD_IMGS/fold_3/Downregulated/sample_000026.png
3,27,sample_000027.png,2,NoDifference,DeepInsight_LUAD_IMGS/fold_3/NoDifference/sample_000027.png
3,28,sample_000028.png,2,NoDifference,DeepInsight_LUAD_IMGS/fold_3/NoDifference/sample_000028.png
3,30,sample_000030.png,2,NoDifference,DeepInsight_LUAD_IMGS/fold_3/NoDifference/sample_000030.png
3,31,sample_000031.png,2,NoDifference,DeepInsight_LUAD_IMGS/fold_3/NoDifference/sample_000031.png
3,32,sample_000032.png,2,NoDifference,DeepInsight_LUAD_IMGS/fold_3/NoDifference/sample_000032.png
3,33,sample_000033.png,0,Upregulated,DeepInsight_LUAD_IMGS/fold_3/Upregulated/sample_000033.png
3,34,sample_000034.png,1,Downregulated,DeepInsight_LUAD_IMGS/fold_3/Downregulated/sample_000034.png
3,35,sample_000035.png,1,Downregulated,DeepInsight_LUAD_IMGS/fold_3/Downregulated/sample_000035.png
3,37,sample_000037.png,2,NoDifference,DeepInsight_LUAD_IMGS/fold_3/NoDifference/sample_000037.png
3,39,sample_000039.png,2,NoDifference,DeepInsight_LUAD_IMGS/fold_3/NoDifference/sample_000039.png
3,40,sample_000040.png,2,NoDifference,DeepInsight_LUAD_IMGS/fold_3/NoDifference/sample_000040.png
3,43,sample_000043.png,1,Downregulated,DeepInsight_LUAD_IMGS/fold_3/Downregulated/sample_000043.png
3,44,sample_000044.png,2,NoDifference,DeepInsight_LUAD_IMGS/fold_3/NoDifference/sample_000044.png
3,46,sample_000046.png,2,NoDifference,DeepInsight_LUAD_IMGS/fold_3/NoDifference/sample_000046.png
3,47,sample_000047.png,2,NoDifference,DeepInsight_LUAD_IMGS/fold_3/NoDifference/sample_000047.png
3,48,sample_000048.png,2,NoDifference,DeepInsight_LUAD_IMGS/fold_3/NoDifference/sample_000048.png
3,49,sample_000049.png,2,NoDifference,DeepInsight_LUAD_IMGS/fold_3/NoDifference/sample_000049.png
3,50,sample_000050.png,1,Downregulated,DeepInsight_LUAD_IMGS/fold_3/Downregulated/sample_000050.png
3,51,sample_000051.png,2,NoDifference,DeepInsight_LUAD_IMGS/fold_3/NoDifference/sample_000051.png
3,53,sample_000053.png,2,NoDifference,DeepInsight_LUAD_IMGS/fold_3/NoDifference/sample_000053.png
