fold,sample_idx,filename,label,class,path
1,0,sample_000000.png,1,Downregulated,HACNet_LUAD_IMGS/fold_1/Downregulated/sample_000000.png
1,2,sample_000002.png,2,NoDifference,HACNet_LUAD_IMGS/fold_1/NoDifference/sample_000002.png
1,3,sample_000003.png,1,Downregulated,HACNet_LUAD_IMGS/fold_1/Downregulated/sample_000003.png
1,5,sample_000005.png,2,NoDifference,HACNet_LUAD_IMGS/fold_1/NoDifference/sample_000005.png
1,6,sample_000006.png,2,NoDifference,HACNet_LUAD_IMGS/fold_1/NoDifference/sample_000006.png
1,7,sample_000007.png,1,Downregulated,HACNet_LUAD_IMGS/fold_1/Downregulated/sample_000007.png
1,9,sample_000009.png,2,NoDifference,HACNet_LUAD_IMGS/fold_1/NoDifference/sample_000009.png
1,10,sample_000010.png,2,NoDifference,HACNet_LUAD_IMGS/fold_1/NoDifference/sample_000010.png
1,11,sample_000011.png,2,NoDifference,HACNet_LUAD_IMGS/fold_1/NoDifference/sample_000011.png
1,12,sample_000012.png,2,NoDifference,HACNet_LUAD_IMGS/fold_1/NoDifference/sample_000012.png
1,14,sample_000014.png,0,Upregulated,HACNet_LUAD_IMGS/fold_1/Upregulated/sample_000014.png
1,15,sample_000015.png,2,NoDifference,HACNet_LUAD_IMGS/fold_1/NoDifference/sample_000015.png
1,16,sample_000016.png,2,NoDifference,HACNet_LUAD_IMGS/fold_1/NoDifference/sample_000016.png
1,17,sample_000017.png,2,NoDifference,HACNet_LUAD_IMGS/fold_1/NoDifference/sample_000017.png
1,20,sample_000020.png,2,NoDifference,HACNet_LUAD_IMGS/fold_1/NoDifference/sample_000020.png
1,21,sample_000021.png,2,NoDifference,HACNet_LUAD_IMGS/fold_1/NoDifference/sample_000021.png
1,22,sample_000022.png,2,NoDifference,HACNet_LUAD_IMGS/fold_1/NoDifference/sample_000022.png
1,23,sample_000023.png,1,Downregulated,HACNet_LUAD_IMGS/fold_1/Downregulated/sample_000023.png
1,24,sample_000024.png,1,Downregulated,HACNet_LUAD_IMGS/fold_1/Downregulated/sample_000024.png
1,26,sample_000026.png,1,Downregulated,HACNet_LUAD_IMGS/fold_1/Downregulated/sample_000026.png
1,27,sample_000027.png,2,NoDifference,HACNet_LUAD_IMGS/fold_1/NoDifference/sample_000027.png
1,29,sample_000029.png,2,NoDifference,HACNet_LUAD_IMGS/fold_1/NoDifference/sample_000029.png
1,31,sample_000031.png,2,NoDifference,HACNet_LUAD_IMGS/fold_1/NoDifference/sample_000031.png
1,32,sample_000032.png,2,NoDifference,HACNet_LUAD_IMGS/fold_1/NoDifference/sample_000032.png
1,33,sample_000033.png,0,Upregulated,HACNet_LUAD_IMGS/fold_1/Upregulated/sample_000033.png
1,35,sample_000035.png,1,Downregulated,HACNet_LUAD_IMGS/fold_1/Downregulated/sample_000035.png
1,36,sample_000036.png,2,NoDifference,HACNet_LUAD_IMGS/fold_1/NoDifference/sample_000036.png
1,37,sample_000037.png,2,NoDifference,HACNet_LUAD_IMGS/fold_1/NoDifference/sample_000037.png
1,38,sample_000038.png,2,NoDifference,HACNet_LUAD_IMGS/fold_1/NoDifference/sample_000038.png
