fold,sample_idx,filename,label,class,path
5,0,sample_000000.png,2,NoDifference,NCTD_PRAD_IMGS/fold_5/NoDifference/sample_000000.png
5,1,sample_000001.png,2,NoDifference,NCTD_PRAD_IMGS/fold_5/NoDifference/sample_000001.png
5,2,sample_000002.png,2,NoDifference,NCTD_PRAD_IMGS/fold_5/NoDifference/sample_000002.png
5,3,sample_000003.png,2,NoDifference,NCTD_PRAD_IMGS/fold_5/NoDifference/sample_000003.png
5,4,sample_000004.png,2,NoDifference,NCTD_PRAD_IMGS/fold_5/NoDifference/sample_000004.png
5,5,sample_000005.png,2,NoDifference,NCTD_PRAD_IMGS/fold_5/NoDifference/sample_000005.png
5,7,sample_000007.png,2,NoDifference,NCTD_PRAD_IMGS/fold_5/NoDifference/sample_000007.png
5,9,sample_000009.png,2,NoDifference,NCTD_PRAD_IMGS/fold_5/NoDifference/sample_000009.png
5,10,sample_000010.png,2,NoDifference,NCTD_PRAD_IMGS/fold_5/NoDifference/sample_000010.png
5,11,sample_000011.png,2,NoDifference,NCTD_PRAD_IMGS/fold_5/NoDifference/sample_000011.png
5,12,sample_000012.png,2,NoDifference,NCTD_PRAD_IMGS/fold_5/NoDifference/sample_000012.png
5,13,sample_000013.png,2,NoDifference,NCTD_PRAD_IMGS/fold_5/NoDifference/sample_000013.png
5,14,sample_000014.png,2,NoDifference,NCTD_PRAD_IMGS/fold_5/NoDifference/sample_000014.png
5,16,sample_000016.png,2,NoDifference,NCTD_PRAD_IMGS/fold_5/NoDifference/sample_000016.png
5,17,sample_000017.png,2,NoDifference,NCTD_PRAD_IMGS/fold_5/NoDifference/sample_000017.png
5,19,sample_000019.png,2,NoDifference,NCTD_PRAD_IMGS/fold_5/NoDifference/sample_000019.png
5,20,sample_000020.png,2,NoDifference,NCTD_PRAD_IMGS/fold_5/NoDifference/sample_000020.png
5,21,sample_000021.png,2,NoDifference,NCTD_PRAD_IMGS/fold_5/NoDifference/sample_000021.png
5,22,sample_000022.png,2,NoDifference,NCTD_PRAD_IMGS/fold_5/NoDifference/sample_000022.png
5,23,sample_000023.png,0,Upregulated,NCTD_PRAD_IMGS/fold_5/Upregulated/sample_000023.png
